'너의 이름은.' 일자별 통계정보,,,,,,,,,,,,,,
날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위
1/9/2018,78,1.5%,104,0.6%,"13,281",0.5%,19.5%,"17,711,900",9512400 ( 116.0% ),"2,591",1491 ( 135.5% ),"29,837,670,556","3,708,926",8
1/10/2018,60,1.1%,89,0.5%,"11,500",0.4%,9.9%,"8,413,500",-9298400 ( -52.5% ),"1,139",-1452 ( -56.0% ),"29,846,084,056","3,710,065",12
1/11/2018,4,0.1%,5,0.0%,540,0.0%,31.1%,"1,316,000",-7097500 ( -84.4% ),168,-971 ( -85.3% ),"29,847,400,056","3,710,233",31
1/12/2018,4,0.1%,8,0.0%,"1,038",0.0%,17.0%,"1,313,000",-3000 ( -0.2% ),176,8 ( 4.8% ),"29,848,713,056","3,710,409",24
1/13/2018,5,0.1%,7,0.0%,"1,096",0.0%,24.7%,"2,268,500",955500 ( 72.8% ),271,95 ( 54.0% ),"29,850,981,556","3,710,680",21
1/14/2018,6,0.1%,7,0.0%,"1,100",0.0%,13.4%,"1,260,000",-1008500 ( -44.5% ),147,-124 ( -45.8% ),"29,852,241,556","3,710,827",33
1/15/2018,4,0.1%,6,0.0%,726,0.0%,7.7%,"463,000",-797000 ( -63.3% ),56,-91 ( -61.9% ),"29,852,704,556","3,710,883",41
1/16/2018,5,0.1%,6,0.0%,728,0.0%,15.9%,"805,000",342000 ( 73.9% ),116,60 ( 107.1% ),"29,853,509,556","3,710,999",41
1/17/2018,4,0.1%,6,0.0%,955,0.0%,14.1%,"1,085,000",280000 ( 34.8% ),135,19 ( 16.4% ),"29,854,594,556","3,711,134",35
1/18/2018,1,0.0%,2,0.0%,168,0.0%,4.8%,"54,000",-1031000 ( -95.0% ),8,-127 ( -94.1% ),"29,854,648,556","3,711,142",81
1/19/2018,1,0.0%,2,0.0%,226,0.0%,4.0%,"70,000",16000 ( 29.6% ),9,1 ( 12.5% ),"29,854,718,556","3,711,151",74
1/20/2018,1,0.0%,1,0.0%,113,0.0%,14.2%,"131,000",61000 ( 87.1% ),16,7 ( 77.8% ),"29,854,849,556","3,711,167",77
1/21/2018,1,0.0%,1,0.0%,113,0.0%,2.7%,"24,000",-107000 ( -81.7% ),3,-13 ( -81.3% ),"29,854,873,556","3,711,170",87
1/22/2018,1,0.0%,2,0.0%,226,0.0%,2.7%,"37,000",13000 ( 54.2% ),6,3 ( 100.0% ),"29,854,910,556","3,711,176",66
1/23/2018,2,0.0%,2,0.0%,344,0.0%,1.7%,"36,000",-1000 ( -2.7% ),6,0 ( 0.0% ),"29,854,946,556","3,711,182",78
1/24/2018,1,0.0%,1,0.0%,113,0.0%,2.7%,"21,000",-15000 ( -41.7% ),3,-3 ( -50.0% ),"29,854,967,556","3,711,185",84
1/25/2018,1,0.0%,1,0.0%,113,0.0%,8.0%,"70,000",49000 ( 233.3% ),9,6 ( 200.0% ),"29,855,037,556","3,711,194",77
1/26/2018,1,0.0%,1,0.0%,140,0.0%,1.4%,"20,000",-50000 ( -71.4% ),2,-7 ( -77.8% ),"29,855,057,556","3,711,196",93
1/27/2018,1,0.0%,1,0.0%,113,0.0%,4.4%,"30,000",10000 ( 50.0% ),5,3 ( 150.0% ),"29,855,087,556","3,711,201",90
1/28/2018,1,0.0%,1,0.0%,113,0.0%,11.5%,"106,000",76000 ( 253.3% ),13,8 ( 160.0% ),"29,855,193,556","3,711,214",80
1/29/2018,1,0.0%,1,0.0%,113,0.0%,5.3%,"43,000",-63000 ( -59.4% ),6,-7 ( -53.8% ),"29,855,236,556","3,711,220",73
1/30/2018,1,0.0%,1,0.0%,84,0.0%,4.8%,"24,000",-19000 ( -44.2% ),4,-2 ( -33.3% ),"29,855,260,556","3,711,224",97
1/31/2018,1,0.0%,1,0.0%,84,0.0%,1.2%,"6,000",-18000 ( -75.0% ),1,-3 ( -75.0% ),"29,855,266,556","3,711,225",103
2/1/2018,1,0.0%,1,0.0%,113,0.0%,9.7%,"78,000",72000 ( 1200.0% ),11,10 ( 1000.0% ),"29,855,344,556","3,711,236",79
2/2/2018,1,0.0%,1,0.0%,113,0.0%,2.7%,"18,000",-60000 ( -76.9% ),3,-8 ( -72.7% ),"29,855,362,556","3,711,239",89
2/3/2018,1,0.0%,1,0.0%,140,0.0%,1.4%,"11,000",-7000 ( -38.9% ),2,-1 ( -33.3% ),"29,855,373,556","3,711,241",99
2/4/2018,1,0.0%,1,0.0%,140,0.0%,0.7%,"5,000",-6000 ( -54.5% ),1,-1 ( -50.0% ),"29,855,378,556","3,711,242",99
2/5/2018,1,0.0%,1,0.0%,104,0.0%,1.0%,"6,000",1000 ( 20.0% ),1,0 ( 0.0% ),"29,855,384,556","3,711,243",91
2/7/2018,1,0.0%,1,0.0%,104,0.0%,1.9%,"12,000",12000 ( 100.0% ),2,2 ( 100.0% ),"29,855,396,556","3,711,245",92
3/31/2018,1,0.0%,1,0.0%,152,0.0%,34.9%,"362,000",362000 ( 100.0% ),53,53 ( 100.0% ),"29,855,758,556","3,711,298",51
4/18/2018,1,0.0%,1,0.0%,130,0.0%,9.2%,"89,000",89000 ( 100.0% ),12,12 ( 100.0% ),"29,855,847,556","3,711,310",76
